id,week,center_id,meal_id,checkout_price,base_price
1145163,150,65,2490,245.41,245.41
1288414,150,39,1885,117.4,118.4
1164780,150,39,1993,120.34,120.34
1099811,150,39,2539,119.34,118.34
1055810,150,39,2139,286.18,285.18
1465823,150,39,2631,109.64,155.26
1068702,150,39,1248,97.06,148.44
1199817,150,39,1778,185.33,183.33
1308993,150,39,1062,175.57,175.57
1228658,150,39,2707,169.75,171.75
1067611,150,39,1207,286.15,368.63
1337804,150,39,1230,319.13,319.13
1265862,150,39,2290,240.59,242.53
1075698,150,39,1727,423.95,421.95
1493152,150,39,1109,230.92,310.43
1480072,150,39,1571,629.53,630.53
1303746,150,39,2640,321.13,319.13
1252753,150,39,1878,319.13,321.13
1429794,150,39,2306,291.03,336.62
1284846,150,39,1216,292.03,418.13
1347430,150,39,2126,507.31,508.31
1253487,150,39,2826,326.92,327.92
1414292,150,39,1754,287.15,288.15
1444665,150,39,1971,303.61,303.61
1467493,150,39,1902,445.23,445.23
1375138,150,39,1247,446.23,447.23
1039245,150,39,1770,485.03,484.03
1009524,150,39,1558,512.19,512.19
1042431,150,39,2581,513.19,513.19
1218618,150,39,1962,512.19,511.19
1005450,150,39,1445,727.53,726.53
1337184,150,39,2444,728.53,728.53
1305212,150,39,2760,242.5,242.5
1229650,150,39,1525,260.93,319.13
1202211,150,39,2704,262.93,319.13
1206844,150,39,2492,445.23,445.23
1315684,150,39,1543,414.19,469.54
1451907,150,39,2304,387.03,442.35
1479101,150,39,2664,283.24,285.24
1204831,150,39,2569,277.42,278.42
1299973,150,39,2490,257.11,255.11
1479704,150,102,1885,140.68,139.68
1103391,150,102,1993,140.68,141.68
1030973,150,102,2539,138.71,145.56
1175313,150,102,2139,260.93,292.03
1001655,150,102,2631,97,155.26
1486656,150,102,1248,99,153.26
1144994,150,102,1778,177.57,175.57
1339590,150,102,1062,175.63,174.63
1176446,150,102,2707,172.69,194.06
1228211,150,102,1207,329.86,329.86
1140034,150,102,1230,318.19,318.19
1261020,150,102,2322,328.86,328.86
1419809,150,102,2290,239.59,297.79
1316742,150,102,1727,445.23,446.23
1446413,150,102,1109,232.86,311.43
1161401,150,102,2640,321.13,320.13
1378385,150,102,1878,319.13,319.13
1371110,150,102,1216,291.03,412.25
1474124,150,102,2826,327.92,325.92
1289204,150,102,1754,294.91,329.83
1493328,150,102,1971,327.86,327.86
1365154,150,102,1558,534.5,564.6
1012943,150,102,2581,534.5,562.6
1241599,150,102,1962,537.44,564.6
1306515,150,102,2867,728.53,726.53
1467462,150,102,2760,242.5,243.5
1442130,150,102,1525,261.93,320.13
1486092,150,102,2704,260.93,321.13
1348096,150,102,2492,455.93,454.93
1109213,150,102,1543,389.03,484.09
1475586,150,102,2304,387.03,484.09
1415413,150,102,2664,302.7,300.7
1143304,150,102,2569,315.25,317.25
1211792,150,102,2490,278.39,280.39
1311799,150,110,1885,117.37,119.37
1010422,150,110,1993,117.4,116.4
1238437,150,110,2539,119.34,118.34
1283496,150,110,2139,276.48,275.48
1054679,150,110,2631,95.09,145.53
1374106,150,110,1248,91.24,151.38
1252741,150,110,1778,181.45,181.45
1105246,150,110,1062,173.69,173.69
1302648,150,110,2707,177.57,176.57
1424462,150,110,1207,324.01,325.01
1076983,150,110,1230,334.65,334.65
1183226,150,110,2322,335.68,335.68
1468687,150,110,2290,228.92,236.68
1413771,150,110,1727,446.23,446.23
1383816,150,110,1109,228.95,309.43
1439193,150,110,1571,629.53,629.53
1339142,150,110,2956,631.53,631.53
1412413,150,110,2104,631.53,631.53
1314608,150,110,2640,305.61,305.61
1427899,150,110,1878,319.13,321.13
1266188,150,110,2306,290.03,291.03
1455688,150,110,1216,292.03,412.25
1453758,150,110,2126,509.31,507.31
1067032,150,110,2826,326.92,327.92
1186216,150,110,1754,320.16,318.16
1255594,150,110,1971,308.49,309.49
1149061,150,110,1902,446.23,446.23
1271186,150,110,1247,447.23,445.23
1257768,150,110,1770,484.03,485.03
1267184,150,110,1558,512.19,511.19
1305748,150,110,2581,511.25,512.19
1015025,150,110,1962,511.19,513.19
1240225,150,110,1445,726.53,727.53
1121296,150,110,2444,726.53,727.53
1082946,150,110,2867,727.53,726.53
1055145,150,110,2760,243.5,244.5
1386090,150,110,1525,260.93,319.13
1144287,150,110,2704,260.93,321.13
1193883,150,110,2492,455.93,454.93
1194633,150,110,1543,413.22,446.26
1324241,150,110,2304,388.03,435.56
1019478,150,110,2664,271.63,302.64
1200780,150,110,2569,286.15,287.15
1419930,150,110,2490,255.14,255.14
1002912,150,132,1885,156.2,148.41
1319159,150,132,1993,159.11,151.38
1175738,150,132,2539,159.14,157.14
1201561,150,132,2139,291.03,291.03
1219862,150,132,2631,99,164.93
1196146,150,132,1248,98,165.93
1466525,150,132,1778,184.3,185.3
1204816,150,132,1062,181.42,182.42
1473726,150,132,2707,186.24,235.77
1060409,150,132,1207,381.27,381.27
1261615,150,132,1230,371.57,369.57
1043550,150,132,2322,384.12,385.12
1467630,150,132,2290,235.74,297.82
1018320,150,132,1727,464.63,464.63
1435521,150,132,1109,210.52,294.94
1401990,150,132,1571,583.03,583.03
1390906,150,132,2956,582.03,583.03
1462965,150,132,2577,321.13,319.13
1187504,150,132,2640,267.78,321.13
1095731,150,132,1878,320.13,321.13
1110023,150,132,2306,290.03,337.62
1176469,150,132,1216,292.03,418.13
1166528,150,132,2126,509.31,507.31
1053800,150,132,2826,377.33,379.33
1048692,150,132,1754,320.16,319.16
1341226,150,132,1971,339.53,340.53
1258738,150,132,1902,446.23,446.23
1455555,150,132,1247,446.23,447.23
1037988,150,132,1770,486.03,484.03
1180812,150,132,1198,209.55,247.38
1343995,150,132,1311,138.71,158.11
1227316,150,132,1803,190.18,190.18
1372927,150,132,1438,196,194
1306602,150,132,2494,194,196
1230159,150,132,1847,194,196
1388384,150,132,1558,533.5,640.23
1351353,150,132,2581,535.5,639.23
1412668,150,132,1962,534.5,564.6
1161674,150,132,1445,728.53,728.53
1344481,150,132,2444,727.53,728.53
1119553,150,132,2867,726.53,728.53
1154103,150,132,2760,225.07,223.13
1416326,150,132,1525,242.53,319.13
1164432,150,132,2704,241.53,320.13
1321519,150,132,2492,388.03,388.03
1293866,150,132,1543,387.03,486.03
1050155,150,132,2304,387.03,485.03
1404233,150,132,2664,344.38,345.38
1333872,150,132,2569,302.7,301.7
1304601,150,132,2490,279.39,292.03
1054033,150,23,1885,159.14,159.14
1256807,150,23,1993,159.14,159.14
1100598,150,23,2539,159.11,159.11
1443205,150,23,2139,291.03,292.03
1228081,150,23,2631,98.03,156.17
1261036,150,23,1778,187.27,186.27
1456972,150,23,1062,186.24,186.24
1234652,150,23,2707,185.3,241.59
1019525,150,23,1207,390,388
1409608,150,23,1230,385.12,385.12
1310744,150,23,2322,368.6,369.6
1446997,150,23,2290,236.74,302.64
1109153,150,23,1727,465.63,464.63
1308005,150,23,1109,228.92,310.43
1123493,150,23,1571,581.03,582.03
1237245,150,23,2956,583.03,583.03
1155218,150,23,2577,319.13,320.13
1171637,150,23,2640,319.13,321.13
1042017,150,23,1216,290.03,423.95
1194420,150,23,2826,377.33,379.33
1460528,150,23,1754,328.86,328.86
1397951,150,23,1971,339.53,338.53
1468212,150,23,1247,446.23,447.23
1072591,150,23,1770,484.03,486.03
1337955,150,23,1198,170.75,227.01
1290352,150,23,1311,170.75,227.01
1299976,150,23,1803,135.8,226.01
1140847,150,23,1438,195,244.5
1238821,150,23,2494,195,243.5
1265338,150,23,1847,195,244.5
1347317,150,23,1558,535.5,562.6
1369188,150,23,2581,533.5,563.6
1105641,150,23,1962,534.47,563.6
1346889,150,23,2444,728.53,728.53
1484137,150,23,2760,224.13,223.13
1180684,150,23,1525,249.29,321.13
1179550,150,23,2704,241.53,321.13
1416214,150,23,2492,387.03,388.03
1069061,150,23,1543,388.03,486.03
1392324,150,23,2304,388.03,485.03
1253157,150,23,2664,328.89,327.89
1064627,150,23,2569,328.89,327.89
1467330,150,23,2490,267.72,268.72
1075123,150,86,1885,159.11,160.11
1120109,150,86,1993,160.11,158.11
1314299,150,86,2539,158.11,158.11
1156261,150,86,2139,290.03,291.03
1113630,150,86,2631,97,163.93
1268813,150,86,1248,114.49,163.93
1145397,150,86,1778,194.03,195.03
1354889,150,86,1062,194.03,193.03
1177527,150,86,2707,190.18,241.53
1047685,150,86,1207,389,390
1201059,150,86,1230,388,389
1108123,150,86,2322,404.52,404.52
1420379,150,86,2290,235.77,282.3
1327250,150,86,1727,466.63,464.63
1308810,150,86,1109,234.74,310.43
1017856,150,86,1571,581.03,583.03
1303699,150,86,2577,320.13,320.13
1361399,150,86,2640,320.13,321.13
1297207,150,86,1878,321.13,319.13
1108091,150,86,1216,292.03,435.56
1044014,150,86,2126,507.31,507.31
1366117,150,86,2826,379.33,377.33
1175246,150,86,1754,323.04,322.04
1190610,150,86,1971,338.53,339.53
1367486,150,86,1198,340.53,338.53
1466748,150,86,1311,170.75,255.14
1294077,150,86,1803,135.8,339.53
1383490,150,86,1438,196,194
1131144,150,86,2494,196,194
1418604,150,86,1847,196,194
1093359,150,86,1558,534.47,562.6
1109016,150,86,2581,533.5,562.6
1287135,150,86,1962,535.5,562.6
1163382,150,86,2867,728.53,727.53
1335895,150,86,2760,224.13,224.13
1339037,150,86,1525,268.72,319.13
1049246,150,86,2704,242.53,321.13
1239904,150,86,2492,389.03,387.03
1329104,150,86,1543,389.03,485.03
1273304,150,86,2304,387.03,486.03
1363773,150,86,2664,344.38,343.38
1247584,150,86,2569,345.38,345.38
1311383,150,86,2490,274.54,275.54
1415059,150,68,1885,118.34,120.34
1330789,150,68,1993,120.31,120.31
1102131,150,68,2539,119.37,118.37
1146418,150,68,2139,276.51,275.51
1266488,150,68,2631,98,136.8
1361294,150,68,1248,88.3,154.26
1025857,150,68,1778,180.45,180.45
1204032,150,68,1062,177.57,175.57
1261246,150,68,2707,189.15,191.15
1370363,150,68,1207,330.77,331.77
1049932,150,68,1230,335.65,335.65
1059349,150,68,2322,316.22,368.63
1379685,150,68,2290,235.77,238.65
1406571,150,68,1727,422.95,423.95
1317787,150,68,1109,234.8,278.42
1269383,150,68,1571,643.14,643.14
1095921,150,68,2956,631.53,631.53
1473953,150,68,2104,636.35,635.35
1036541,150,68,2577,320.13,321.13
1042290,150,68,2640,319.13,320.13
1012530,150,68,1878,303.67,302.67
1279482,150,68,2306,290.03,337.62
1183572,150,68,1216,290.03,417.13
1050938,150,68,2126,509.31,507.31
1480136,150,68,2826,325.92,326.92
1183250,150,68,1754,281.3,283.3
1440724,150,68,1971,309.49,307.49
1238788,150,68,1247,446.23,446.23
1240822,150,68,1770,484.03,484.03
1198444,150,68,1558,512.19,511.19
1099030,150,68,2581,513.19,511.19
1414499,150,68,1962,512.19,513.19
1238900,150,68,2444,545.14,727.53
1022388,150,68,2760,244.5,243.5
1441697,150,68,1525,261.93,319.13
1376322,150,68,2704,262.93,320.13
1278517,150,68,1543,455.93,483.09
1464656,150,68,2304,484.09,483.09
1010591,150,68,2664,285.24,283.24
1224424,150,68,2569,285.24,285.24
1053563,150,68,2490,259.05,257.05
1473999,150,51,1885,157.14,157.14
1391636,150,51,1993,157.14,157.14
1058103,150,51,2539,158.17,150.38
1398850,150,51,2139,287.18,286.18
1019125,150,51,2631,98,165.93
1359966,150,51,1248,98,164.93
1205122,150,51,1778,192.12,192.12
1435699,150,51,1062,191.12,191.12
1451338,150,51,2707,179.45,238.62
1227037,150,51,1207,388,389
1338040,150,51,1230,386.12,386.12
1183385,150,51,2322,377.33,378.33
1220112,150,51,2290,233.8,283.27
1270286,150,51,1727,465.63,464.63
1268774,150,51,1109,217.31,311.43
1461261,150,51,1571,581.03,581.03
1015954,150,51,2956,582.03,583.03
1460911,150,51,2104,581.03,582.03
1425740,150,51,2577,321.13,319.13
1094329,150,51,2640,320.13,320.13
1198363,150,51,1878,281.36,319.13
1494681,150,51,2306,290.03,337.62
1461529,150,51,1216,292.03,416.13
1027092,150,51,2126,508.31,508.31
1011707,150,51,2826,379.33,377.33
1338306,150,51,1754,299.73,301.73
1287191,150,51,1971,247.38,340.53
1141616,150,51,1902,445.23,446.23
1318975,150,51,1247,446.23,445.23
1280255,150,51,1770,485.03,486.03
1068883,150,51,1198,171.75,202.73
1169895,150,51,1311,171.75,197.88
1299452,150,51,1803,135.8,228.01
1441502,150,51,1438,194,194
1109701,150,51,2494,194,194
1201572,150,51,1847,196,195
1397917,150,51,1558,534.5,562.6
1459768,150,51,2581,533.5,564.6
1112214,150,51,1962,535.5,562.6
1384957,150,51,1445,727.53,727.53
1073388,150,51,2444,727.53,726.53
1410195,150,51,2867,727.53,727.53
1323018,150,51,2760,224.13,222.13
1393168,150,51,1525,243.53,321.13
1464503,150,51,2704,241.53,320.13
1448615,150,51,2492,389.03,387.03
1189624,150,51,1543,389.03,485.03
1015296,150,51,2304,387.03,485.03
1257262,150,51,2664,314.34,314.34
1390673,150,51,2569,317.25,315.25
1393329,150,51,2490,292.03,291.03
1082717,150,61,1885,142.62,142.62
1271409,150,61,1993,141.62,142.62
1149602,150,61,2539,142.62,141.62
1380508,150,61,2139,292.03,290.03
1084335,150,61,2631,95.06,150.35
1157467,150,61,1248,99,145.5
1311551,150,61,1778,179.48,179.48
1219848,150,61,1062,183.39,182.39
1046393,150,61,2707,189.18,188.18
1020243,150,61,1207,332.77,332.77
1215429,150,61,1230,334.65,335.65
1343129,150,61,2322,334.68,335.68
1434894,150,61,2290,240.62,292
1248768,150,61,1727,446.23,446.23
1353466,150,61,1109,233.77,311.43
1269572,150,61,1571,631.53,629.53
1331977,150,61,2104,629.53,629.53
1019221,150,61,2577,321.13,319.13
1372144,150,61,2640,319.13,321.13
1380163,150,61,1878,321.13,320.13
1314566,150,61,2306,291.03,337.62
1239508,150,61,1216,290.03,414.25
1080052,150,61,2126,507.31,507.31
1052185,150,61,2826,325.92,327.92
1410013,150,61,1754,328.83,329.83
1211910,150,61,1971,327.86,327.86
1463175,150,61,1902,447.23,445.23
1322235,150,61,1247,446.23,447.23
1442756,150,61,1770,485.03,485.03
1487782,150,61,1558,535.47,562.6
1432248,150,61,2581,533.5,555.81
1046330,150,61,1962,537.41,562.6
1016515,150,61,1445,630.53,726.53
1439602,150,61,2444,727.53,728.53
1448463,150,61,2867,726.53,727.53
1021724,150,61,2760,242.5,242.5
1453370,150,61,1525,261.93,319.13
1249813,150,61,2704,261.93,321.13
1429939,150,61,2492,454.93,456.93
1326422,150,61,1543,416.13,436.56
1086556,150,61,2304,387.03,483.09
1236619,150,61,2664,321.07,323.07
1210795,150,61,2569,308.49,307.49
1252996,150,61,2490,265.81,264.81
1495848,151,55,1885,160.11,159.11
1316220,151,55,1993,158.14,159.14
1164599,151,55,2139,292.03,291.03
1022140,151,55,2631,99,162.02
1159696,151,55,1248,113.49,163.93
1474230,151,55,1778,194.03,194.03
1101112,151,55,1062,194.03,193.03
1069260,151,55,2707,182.39,241.59
1332048,151,55,1207,368.66,368.66
1369485,151,55,1230,385.12,386.12
1444811,151,55,2322,388,388
1143538,151,55,2290,237.68,295.85
1087917,151,55,1727,465.63,464.63
1499109,151,55,1109,235.77,296.82
1347649,151,55,1571,581.03,582.03
1138627,151,55,1216,292.03,436.56
1260987,151,55,2826,377.33,378.33
1302832,151,55,1754,329.86,327.86
1399279,151,55,1971,338.53,339.53
1036773,151,55,1198,171.75,188.18
1081323,151,55,1311,120.31,228.01
1339737,151,55,1803,183.36,184.36
1251637,151,55,1558,534.5,562.6
1225315,151,55,2581,534.5,562.6
1387284,151,55,1962,533.5,563.6
1229449,151,55,1445,726.53,728.53
1165405,151,55,2867,727.53,728.53
1259378,151,55,2760,222.13,222.13
1241177,151,55,1525,242.53,321.13
1295721,151,55,2704,241.53,320.13
1391577,151,55,2492,388.03,388.03
1053998,151,55,1543,484.03,486.03
1407766,151,55,2664,314.34,314.34
1078929,151,55,2569,312.34,314.34
1233601,151,55,2490,292.03,290.03
1435122,151,24,1885,158.11,158.11
1151274,151,24,1993,160.11,160.11
1367894,151,24,2539,160.11,158.11
1428672,151,24,2139,272.6,273.6
1031763,151,24,1778,188.21,187.21
1020912,151,24,1062,194.03,194.03
1301486,151,24,2707,194.06,227.98
1195982,151,24,1207,382.21,382.21
1058406,151,24,1230,386.12,386.12
1428885,151,24,2322,384.15,384.15
1392506,151,24,2290,238.62,281.33
1354722,151,24,1727,465.63,464.63
1151119,151,24,1109,231.89,308.49
1456334,151,24,1571,599.52,599.52
1000392,151,24,2956,583.03,581.03
1076303,151,24,2577,320.13,321.13
1217993,151,24,2640,319.13,320.13
1427114,151,24,1878,320.13,320.13
1232737,151,24,2306,292.03,335.62
1447145,151,24,1216,290.03,435.56
1030444,151,24,2826,378.33,379.33
1215951,151,24,1754,318.16,320.16
1485205,151,24,1971,338.53,338.53
1272229,151,24,1902,445.23,447.23
1157017,151,24,1770,486.03,484.03
1411198,151,24,1198,217.34,255.14
1021195,151,24,1311,255.14,255.14
1484282,151,24,1803,154.29,219.28
1120782,151,24,1438,195,195
1145895,151,24,2494,194,194
1233303,151,24,1847,195,196
1400324,151,24,1558,533.5,563.6
1253143,151,24,2581,534.5,564.6
1162775,151,24,1962,535.5,563.6
1426156,151,24,1445,726.53,728.53
1389854,151,24,2444,728.53,726.53
1184046,151,24,2867,726.53,727.53
1110240,151,24,2760,227.01,226.01
1418797,151,24,1525,241.53,319.13
1153933,151,24,2704,242.53,320.13
1130157,151,24,1543,480.21,478.21
1477958,151,24,2304,484.03,485.03
1179950,151,24,2664,326.89,327.89
1434483,151,24,2569,307.49,307.49
1110568,151,24,2490,270.63,272.63
1259611,151,11,1885,159.14,157.14
1062494,151,11,1993,159.14,159.14
1238695,151,11,2539,157.17,157.17
1356980,151,11,2139,250.32,249.32
1175779,151,11,2631,96.03,164.93
1058670,151,11,1248,98,164.93
1332114,151,11,1778,184.36,182.36
1043320,151,11,1062,180.42,180.42
1340375,151,11,2707,182.39,239.62
1249769,151,11,1207,387.09,387.09
1494941,151,11,1230,377.39,375.39
1133750,151,11,2322,370.54,371.54
1120606,151,11,2290,232.8,302.64
1022677,151,11,1727,464.63,466.63
1187699,151,11,1109,220.19,310.43
1249408,151,11,1571,582.03,582.03
1008063,151,11,2956,583.03,581.03
1333009,151,11,2577,320.13,321.13
1137703,151,11,2640,319.13,320.13
1059370,151,11,1878,321.13,320.13
1272535,151,11,2306,291.03,337.62
1399479,151,11,1216,292.03,436.56
1465309,151,11,2126,508.31,508.31
1077335,151,11,2826,379.33,377.33
1468203,151,11,1754,315.31,314.31
1129604,151,11,1971,340.53,340.53
1245854,151,11,1902,447.23,445.23
1436228,151,11,1247,446.23,447.23
1112488,151,11,1198,199.88,198.88
1264507,151,11,1311,188.18,188.18
1436339,151,11,1803,149.38,150.38
1293650,151,11,1438,195,195
1368515,151,11,2494,195,196
1378544,151,11,1847,194,195
1073128,151,11,1558,533.5,564.6
1281460,151,11,2581,535.5,564.6
1437209,151,11,1962,535.5,564.6
1286860,151,11,2867,726.53,727.53
1081645,151,11,2760,223.1,222.13
1338150,151,11,1525,242.53,319.13
1144418,151,11,2704,242.53,321.13
1004909,151,11,2492,388.03,389.03
1083789,151,11,1543,484.03,484.03
1080382,151,11,2304,466.63,466.63
1005118,151,11,2664,314.34,314.34
1381948,151,11,2569,314.34,313.34
1378136,151,11,2490,264.87,262.87
1278339,151,83,1885,141.65,142.65
1317396,151,83,1993,140.65,140.65
1184923,151,83,2539,143.62,142.62
1259989,151,83,2139,292.03,290.03
1472975,151,83,2631,94.09,139.74
1289710,151,83,1248,92.15,154.26
1268258,151,83,1778,179.48,178.48
1385320,151,83,1062,179.48,178.48
1413560,151,83,2707,191.15,191.15
1224718,151,83,1207,331.8,331.8
1017207,151,83,1230,325.92,325.92
1179559,151,83,2322,341.5,340.5
1231053,151,83,2290,243.53,283.3
1278358,151,83,1727,446.23,447.23
1263612,151,83,1109,235.77,311.43
1091196,151,83,1571,629.53,631.53
1199578,151,83,2956,630.53,631.53
1343601,151,83,2104,631.53,629.53
1079074,151,83,2577,321.13,320.13
1427548,151,83,2640,320.13,319.13
1358859,151,83,1878,321.13,321.13
1048360,151,83,2306,291.03,335.62
1091093,151,83,1216,292.03,412.25
1411819,151,83,2126,509.31,507.31
1158007,151,83,2826,325.92,326.92
1239951,151,83,1754,321.07,323.07
1144306,151,83,1971,328.86,328.86
1155176,151,83,1902,445.23,446.23
1056878,151,83,1247,447.23,445.23
1044596,151,83,1770,485.03,485.03
1183036,151,83,1558,533.5,562.6
1179847,151,83,2581,536.44,564.6
1390628,151,83,1962,535.5,562.6
1323946,151,83,1445,727.53,727.53
1142224,151,83,2867,726.53,728.53
1255341,151,83,2760,242.5,242.5
1143868,151,83,1525,262.93,320.13
1212643,151,83,2704,260.93,319.13
1278380,151,83,2492,456.93,455.93
1276819,151,83,1543,483.09,482.09
1226360,151,83,2664,310.4,311.4
1213540,151,83,2569,322.07,322.07
1261002,151,83,2490,276.45,277.45
1436625,151,32,1885,119.34,120.34
1455556,151,32,1993,122.28,122.28
1436109,151,32,2539,121.25,121.25
1182886,151,32,2139,288.15,286.15
1153339,151,32,2631,95.06,138.71
1462077,151,32,1248,98,153.26
1400753,151,32,1778,180.48,180.48
1193512,151,32,1062,181.42,181.42
1064201,151,32,2707,192.12,190.12
1292029,151,32,1207,331.77,332.77
1197479,151,32,1230,329.86,328.86
1154076,151,32,2322,331.8,330.8
1429305,151,32,2290,241.59,227.04
1017949,151,32,1727,421.95,421.95
1308904,151,32,1109,235.77,284.24
1054616,151,32,1571,631.53,630.53
1336461,151,32,2956,630.53,630.53
1477215,151,32,2104,630.53,630.53
1118447,151,32,2577,319.13,320.13
1222652,151,32,2640,321.13,321.13
1498149,151,32,1878,320.13,321.13
1422826,151,32,1216,292.03,417.13
1404575,151,32,2126,507.31,507.31
1141742,151,32,2826,325.92,325.92
1284793,151,32,1754,291.03,290.03
1003219,151,32,1971,308.46,310.46
1380388,151,32,1902,447.23,445.23
1399900,151,32,1247,447.23,447.23
1201903,151,32,1558,513.19,512.19
1382085,151,32,2581,507.31,513.19
1441674,151,32,1962,513.19,513.19
1262038,151,32,1445,726.53,726.53
1010378,151,32,2444,727.53,727.53
1487063,151,32,2760,243.5,243.5
1443685,151,32,1525,261.93,321.13
1244411,151,32,2704,261.93,321.13
1369483,151,32,2492,447.23,446.23
1490847,151,32,1543,482.09,483.09
1490467,151,32,2304,484.09,483.09
1044870,151,32,2664,285.24,284.24
1289744,151,32,2569,285.24,283.24
1061949,151,32,2490,254.14,254.14
1272171,151,13,1885,157.14,157.14
1480899,151,13,1993,157.14,149.41
1354480,151,13,2539,157.17,157.17
1057585,151,13,2139,275.54,275.54
1195707,151,13,2631,99,163.96
1407545,151,13,1248,97.03,162.99
1007195,151,13,1778,187.24,186.24
1264972,151,13,1062,191.12,190.12
1210844,151,13,2707,186.24,237.65
1421837,151,13,1207,389,390
1193017,151,13,1230,376.42,376.42
1177201,151,13,2322,383.21,383.21
1475974,151,13,2290,234.77,277.45
1130779,151,13,1727,461.78,460.78
1376448,151,13,1109,227.95,309.43
1272128,151,13,1571,582.03,581.03
1335607,151,13,2956,581.03,583.03
1118117,151,13,2104,582.03,583.03
1334810,151,13,2577,319.13,321.13
1068682,151,13,2640,319.13,320.13
1186849,151,13,1878,319.13,320.13
1407222,151,13,2306,291.03,335.62
1134658,151,13,1216,290.03,416.13
1015386,151,13,2126,509.31,507.31
1124283,151,13,2826,377.36,378.36
1014743,151,13,1754,320.13,321.13
1347615,151,13,1971,340.53,338.53
1392905,151,13,1902,447.23,445.23
1128418,151,13,1247,446.23,445.23
1305760,151,13,1770,485.03,486.03
1083760,151,13,1198,190.18,189.18
1186898,151,13,1311,170.75,171.75
1449211,151,13,1803,181.45,201.82
1324623,151,13,1438,196,194
1302530,151,13,2494,194,194
1218656,151,13,1847,196,195
1039345,151,13,1558,534.47,563.6
1402997,151,13,2581,533.5,564.6
1422513,151,13,1962,535.5,563.63
1208218,151,13,1445,726.53,728.53
1275681,151,13,2444,726.53,727.53
1472006,151,13,2867,728.53,727.53
1186697,151,13,2760,223.13,241.53
1154063,151,13,1525,241.53,320.13
1224020,151,13,2704,244.5,319.13
1152499,151,13,2492,389.03,387.03
1103403,151,13,1543,468.54,469.54
1353870,151,13,2304,486.03,484.03
1414869,151,13,2664,313.31,315.31
1155592,151,13,2569,323.01,324.01
1011328,151,13,2490,291.03,291.03
1378346,151,109,1885,156.17,151.35
1066271,151,109,1993,160.11,158.11
1062630,151,109,2539,158.11,160.11
1410177,151,109,2139,291.03,292.03
1195022,151,109,2631,98,156.17
1010516,151,109,1778,184.33,183.33
1428344,151,109,1062,171.69,193.06
1371092,151,109,2707,186.24,230.86
1124696,151,109,1207,389,390
1018683,151,109,1230,386.12,384.12
1456057,151,109,2322,383.15,384.15
1458824,151,109,2290,239.65,293
1181024,151,109,1727,464.63,464.63
1041553,151,109,1109,220.25,292.03
1352708,151,109,2577,320.13,320.13
1339747,151,109,2640,274.54,321.13
1125745,151,109,1878,320.13,320.13
1352343,151,109,2306,292.03,337.62
1323021,151,109,1216,291.03,417.13
1256515,151,109,2826,377.33,377.33
1407628,151,109,1754,328.86,327.86
1280384,151,109,1971,338.53,338.53
1029916,151,109,1770,486.03,484.03
1483078,151,109,1198,304.58,306.58
1233562,151,109,1311,147.47,195.97
1102011,151,109,1803,200.79,206.61
1448582,151,109,2494,194,194
1093908,151,109,1847,195,194
1104503,151,109,1558,535.5,564.6
1279361,151,109,2581,533.5,563.6
1318960,151,109,1962,536.44,563.6
1336959,151,109,1445,727.53,727.53
1464277,151,109,2760,223.13,224.13
1119422,151,109,1525,241.53,320.13
1477480,151,109,2704,243.53,321.13
1294471,151,109,2492,388.03,387.03
1333133,151,109,1543,486.03,485.03
1003275,151,109,2304,486.03,486.03
1358488,151,109,2664,327.89,327.89
1272288,151,109,2569,326.89,326.89
1290825,151,109,2490,290.03,290.03
1148958,151,52,1885,157.14,157.14
1034980,151,52,1993,158.14,159.14
1033802,151,52,2539,157.2,156.2
1282516,151,52,2139,274.54,275.54
1238630,151,52,2631,96.03,165.93
1078562,151,52,1248,99,162.99
1174713,151,52,1778,193.09,193.09
1227991,151,52,1062,193.03,195.03
1070798,151,52,2707,194,234.77
1014190,151,52,1207,393.85,392.85
1270138,151,52,1230,381.24,381.24
1116321,151,52,2322,373.45,374.45
1141964,151,52,2290,233.83,303.64
1203738,151,52,1727,464.63,464.63
1065017,151,52,1109,227.01,310.43
1119638,151,52,1571,581.03,582.03
1386092,151,52,2956,583.03,583.03
1379280,151,52,2104,582.03,646.99
1058705,151,52,2577,320.13,319.13
1231273,151,52,2640,319.13,319.13
1102466,151,52,1878,319.13,319.13
1498076,151,52,2306,291.03,335.62
1354259,151,52,1216,290.03,436.56
1215738,151,52,2126,508.31,508.31
1029371,151,52,2826,379.33,378.33
1302808,151,52,1754,327.86,329.86
1152021,151,52,1971,340.53,338.53
1041253,151,52,1902,446.23,446.23
1453402,151,52,1247,447.23,445.23
1352703,151,52,1770,486.03,484.03
1455324,151,52,1198,195.94,197.94
1231858,151,52,1311,186.27,186.27
1169391,151,52,1803,164.9,164.9
1035888,151,52,1438,196,196
1148287,151,52,2494,195,194
1490962,151,52,1847,195,194
1470794,151,52,1558,533.5,563.6
1188351,151,52,2581,533.5,564.6
1176669,151,52,1962,533.5,563.6
1278543,151,52,1445,727.53,728.53
1306674,151,52,2444,726.53,728.53
1213251,151,52,2867,726.53,726.53
1372237,151,52,2760,223.1,223.1
1095215,151,52,1525,241.53,320.13
1038564,151,52,2704,243.53,320.13
1001293,151,52,2492,389.03,388.03
1487809,151,52,1543,486.03,484.03
1318005,151,52,2304,486.03,485.03
1253835,151,52,2664,327.89,327.89
